ano,mes,semana_do_mes,product_id,produto,categoria,unidades,receita
2022,5,2,1164,Pate de Sardinha com Mostarda,Pates,10,94.0
2022,5,2,1165,Pate de Sardinha com Limao,Pates,8,76.8
2022,5,2,1166,Pate de Bacalhau,Pates,23,225.4
2022,5,2,1167,Pate de Enguias de Escabeche,Pates,5,54.0
2022,5,2,1168,Bolinhas de Aveia com Legumes,Vegetarianos,4,35.2
2022,5,2,1169,Pataniscas de Grao-de-Bico e Cenoura,Vegetarianos,5,48.5
2022,5,2,1170,Cogumelo Portobelo,Vegetarianos,6,73.2
2022,5,2,1171,Bolsa Sardine Summer,Embalagens e Acessorios,53,26.5
2022,5,2,1172,Saco de TNT,Embalagens e Acessorios,6,12.0
2022,5,2,1173,Saco Rede COMUR,Embalagens e Acessorios,2,40.0
2022,5,2,1174,Saco Grande COMUR/MFSP,Embalagens e Acessorios,9,4.5
2022,5,2,1175,Saco MFSP Pequeno,Embalagens e Acessorios,9,1.8
2022,5,2,1176,CX Portuguese Sardine 8un,Embalagens e Acessorios,38,0.0
2022,5,2,1177,Caixa de Pates,Embalagens e Acessorios,6,0.0
2022,5,2,1178,Caixa de Anchovas,Embalagens e Acessorios,3,0.0
2022,5,2,1179,Caixa Comur Survival Kit,Embalagens e Acessorios,3,0.0
2022,5,2,1180,Box Lingote,Embalagens e Acessorios,6,0.0
2022,5,2,1181,Caixa Crazy for Sardines,Embalagens e Acessorios,13,0.0
2022,5,3,1000,Sardinha 1916 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1001,Sardinha 1917 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1003,Sardinha 1919 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1005,Sardinha 1921 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,3,1006,Sardinha 1922 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1008,Sardinha 1924 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1009,Sardinha 1925 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1010,Sardinha 1926 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1011,Sardinha 1927 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1012,Sardinha 1928 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,3,1013,Sardinha 1929 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1014,Sardinha 1930 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1015,Sardinha 1931 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1016,Sardinha 1932 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1018,Sardinha 1934 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1019,Sardinha 1935 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1020,Sardinha 1936 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1021,Sardinha 1937 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1022,Sardinha 1938 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1023,Sardinha 1939 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1024,Sardinha 1940 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1025,Sardinha 1941 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1028,Sardinha 1944 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1029,Sardinha 1945 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1031,Sardinha 1947 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1032,Sardinha 1948 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1033,Sardinha 1949 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1034,Sardinha 1950 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,3,1035,Sardinha 1951 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,3,1036,Sardinha 1952 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,3,1037,Sardinha 1953 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,3,1038,Sardinha 1954 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,3,1039,Sardinha 1955 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1040,Sardinha 1956 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1041,Sardinha 1957 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1042,Sardinha 1958 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,3,1043,Sardinha 1959 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1044,Sardinha 1960 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1045,Sardinha 1961 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,3,1046,Sardinha 1962 (Timeless),Sardinhas Intemporais,11,99.0
2022,5,3,1047,Sardinha 1963 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1048,Sardinha 1964 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1049,Sardinha 1965 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,3,1050,Sardinha 1966 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1051,Sardinha 1967 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1052,Sardinha 1968 (Timeless),Sardinhas Intemporais,9,81.0
2022,5,3,1053,Sardinha 1969 (Timeless),Sardinhas Intemporais,9,81.0
2022,5,3,1054,Sardinha 1970 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,3,1055,Sardinha 1971 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1056,Sardinha 1972 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1057,Sardinha 1973 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,3,1058,Sardinha 1974 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,3,1059,Sardinha 1975 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,3,1060,Sardinha 1976 (Timeless),Sardinhas Intemporais,11,99.0
2022,5,3,1061,Sardinha 1977 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,3,1062,Sardinha 1978 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,3,1063,Sardinha 1979 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,3,1064,Sardinha 1980 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,3,1065,Sardinha 1981 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1066,Sardinha 1982 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1067,Sardinha 1983 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1068,Sardinha 1984 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1069,Sardinha 1985 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1070,Sardinha 1986 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1071,Sardinha 1987 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,3,1072,Sardinha 1988 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1073,Sardinha 1989 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1074,Sardinha 1990 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,3,1075,Sardinha 1991 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,3,1076,Sardinha 1992 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1077,Sardinha 1993 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1078,Sardinha 1994 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,3,1079,Sardinha 1995 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1080,Sardinha 1996 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1081,Sardinha 1997 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1082,Sardinha 1998 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,3,1083,Sardinha 1999 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1084,Sardinha 2000 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,3,1085,Sardinha 2001 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1086,Sardinha 2002 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,3,1087,Sardinha 2003 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,3,1088,Sardinha 2004 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1089,Sardinha 2005 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,3,1091,Sardinha 2007 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1094,Sardinha 2010 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1095,Sardinha 2011 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,3,1096,Sardinha 2012 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1098,Sardinha 2014 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1099,Sardinha 2015 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,3,1100,Sardinha 2016 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1102,Sardinha 2018 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,3,1103,Sardinha 2019 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,3,1104,Sardinha 2020 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1105,Sardinha 2021 (Timeless),Sardinhas Intemporais,9,81.0
2022,5,3,1106,Sardinha 2022 (Timeless),Sardinhas Intemporais,9,81.0
2022,5,3,1107,Sardinha 2023 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1108,Sardinha 2024 (Timeless),Sardinhas Intemporais,12,108.0
2022,5,3,1109,Sardinha 2025 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,3,1110,Sardinha 2026 (Timeless),Sardinhas Intemporais,9,81.0
2022,5,3,1111,Sardinha s/ pele e espinha em Azeite Virgem,Sardinhas,306,4590.0
2022,5,3,1112,Petinga,Sardinhas,4,31.6
2022,5,3,1113,Sardinhas com Pimentos,Sardinhas,93,911.4
2022,5,3,1114,Sardinhas Fumadas Picantes,Sardinhas,83,813.4
2022,5,3,1115,Sardinhas com Limao,Sardinhas,56,548.8
2022,5,3,1116,Sardinhas em Molho de Tomate,Sardinhas,49,480.2
2022,5,3,1117,Sardinhas com Mostarda,Sardinhas,34,387.6
2022,5,3,1118,Sardinha com Ketchup,Sardinhas,3,30.0
2022,5,3,1119,Sardinha com Algas em Azeite Virgem Extra,Sardinhas,2,25.6
2022,5,3,1121,Lingote,Sardinhas,18,396.0
2022,5,3,1122,Sardinha ao Natural,Sardinhas,7,49.0
2022,5,3,1123,Anchovas,Sardinhas,35,336.0
2022,5,3,1124,Sardinha c/ Azeitonas Recheadas | Lisboa,Sardinha Azeitonas (Cidades),83,1079.0
2022,5,3,1125,Sardinha c/ Azeitonas Recheadas | Porto,Sardinha Azeitonas (Cidades),14,182.0
2022,5,3,1126,Sardinha c/ Azeitonas Recheadas | Sintra,Sardinha Azeitonas (Cidades),9,117.0
2022,5,3,1127,Sardinha c/ Azeitonas Recheadas | Cascais,Sardinha Azeitonas (Cidades),2,26.0
2022,5,3,1128,Sardinha c/ Azeitonas Recheadas | Obidos,Sardinha Azeitonas (Cidades),3,39.0
2022,5,3,1129,Sardinha c/ Azeitonas Recheadas | Evora,Sardinha Azeitonas (Cidades),3,39.0
2022,5,3,1130,Sardinha c/ Azeitonas Recheadas | Coimbra,Sardinha Azeitonas (Cidades),5,65.0
2022,5,3,1131,Sardinha c/ Azeitonas Recheadas | Aveiro,Sardinha Azeitonas (Cidades),3,39.0
2022,5,3,1132,Sardinha c/ Azeitonas Recheadas | Algarve,Sardinha Azeitonas (Cidades),6,78.0
2022,5,3,1133,Sardinha c/ Azeitonas Recheadas | Madeira,Sardinha Azeitonas (Cidades),5,65.0
2022,5,3,1134,Sardinha c/ Azeitonas Recheadas | Acores,Sardinha Azeitonas (Cidades),4,52.0
2022,5,3,1135,Carapau em Azeite Virgem Extra,Outros Peixes e Mariscos,6,36.0
2022,5,3,1136,Mexilhoes Fumados em Azeite,Outros Peixes e Mariscos,45,351.0
2022,5,3,1137,Atum em Azeite,Outros Peixes e Mariscos,48,427.2
2022,5,3,1138,Filetes com Mostarda,Outros Peixes e Mariscos,17,197.2
2022,5,3,1139,Filetes de Cavala em Azeite,Outros Peixes e Mariscos,31,288.3
2022,5,3,1140,Truta Fumada em Azeite,Outros Peixes e Mariscos,21,203.7
2022,5,3,1141,Lulas em Molho Guisado,Outros Peixes e Mariscos,10,98.0
2022,5,3,1142,Agulha Picante em Escabeche,Outros Peixes e Mariscos,4,42.4
2022,5,3,1143,Agulha Picante em Azeite Virgem Extra,Outros Peixes e Mariscos,7,71.4
2022,5,3,1144,Buzios ao Natural,Outros Peixes e Mariscos,14,144.2
2022,5,3,1145,Bacalhau em Azeite,Outros Peixes e Mariscos,110,1375.0
2022,5,3,1146,Ovas de Bacalhau Fumadas com Legumes,Outros Peixes e Mariscos,12,147.6
2022,5,3,1147,Choquinhos,Outros Peixes e Mariscos,7,99.4
2022,5,3,1148,Peixe-Espada em Azeite Virgem Extra,Outros Peixes e Mariscos,11,150.7
2022,5,3,1149,Salmao Fumado em Azeite,Outros Peixes e Mariscos,45,666.0
2022,5,3,1150,Dourada em Azeite Virgem Extra,Outros Peixes e Mariscos,12,182.4
2022,5,3,1151,Robalo em Azeite Virgem Extra,Outros Peixes e Mariscos,59,902.7
2022,5,3,1152,Polvo em Azeite Virgem Extra,Outros Peixes e Mariscos,164,2591.2
2022,5,3,1153,Camarao a Scampi (Gambas),Outros Peixes e Mariscos,53,954.0
2022,5,3,1154,Corvina em Azeite Virgem Extra,Outros Peixes e Mariscos,18,324.0
2022,5,3,1155,Linguado Fumado em Azeite,Outros Peixes e Mariscos,5,123.5
2022,5,3,1156,Enguias de Escabeche,Outros Peixes e Mariscos,6,168.0
2022,5,3,1157,Filetes de Enguia Fumada em Azeite,Outros Peixes e Mariscos,2,68.8
2022,5,3,1159,Lagosta Picante com Algas em Azeite V.E.,Outros Peixes e Mariscos,4,185.6
2022,5,3,1160,Ovas de Cavala,Outros Peixes e Mariscos,1,26.6
2022,5,3,1162,Pate de Cavala,Pates,8,66.4
2022,5,3,1163,Pate de Sardinha,Pates,22,193.6
2022,5,3,1164,Pate de Sardinha com Mostarda,Pates,5,47.0
2022,5,3,1165,Pate de Sardinha com Limao,Pates,11,105.6
2022,5,3,1166,Pate de Bacalhau,Pates,21,205.8
2022,5,3,1167,Pate de Enguias de Escabeche,Pates,6,64.8
2022,5,3,1168,Bolinhas de Aveia com Legumes,Vegetarianos,5,44.0
2022,5,3,1169,Pataniscas de Grao-de-Bico e Cenoura,Vegetarianos,9,87.3
2022,5,3,1170,Cogumelo Portobelo,Vegetarianos,7,85.4
2022,5,3,1171,Bolsa Sardine Summer,Embalagens e Acessorios,44,22.0
2022,5,3,1172,Saco de TNT,Embalagens e Acessorios,2,4.0
2022,5,3,1173,Saco Rede COMUR,Embalagens e Acessorios,4,80.0
2022,5,3,1174,Saco Grande COMUR/MFSP,Embalagens e Acessorios,4,2.0
2022,5,3,1175,Saco MFSP Pequeno,Embalagens e Acessorios,7,1.4
2022,5,3,1176,CX Portuguese Sardine 8un,Embalagens e Acessorios,45,0.0
2022,5,3,1177,Caixa de Pates,Embalagens e Acessorios,2,0.0
2022,5,3,1178,Caixa de Anchovas,Embalagens e Acessorios,2,0.0
2022,5,3,1179,Caixa Comur Survival Kit,Embalagens e Acessorios,2,0.0
2022,5,3,1180,Box Lingote,Embalagens e Acessorios,1,0.0
2022,5,3,1181,Caixa Crazy for Sardines,Embalagens e Acessorios,13,0.0
2022,5,4,1000,Sardinha 1916 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1001,Sardinha 1917 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1002,Sardinha 1918 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1003,Sardinha 1919 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1004,Sardinha 1920 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1005,Sardinha 1921 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1007,Sardinha 1923 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1009,Sardinha 1925 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1010,Sardinha 1926 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,4,1011,Sardinha 1927 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1012,Sardinha 1928 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1013,Sardinha 1929 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1015,Sardinha 1931 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1016,Sardinha 1932 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1017,Sardinha 1933 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1018,Sardinha 1934 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,4,1019,Sardinha 1935 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1020,Sardinha 1936 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1021,Sardinha 1937 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1022,Sardinha 1938 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1023,Sardinha 1939 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1024,Sardinha 1940 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1025,Sardinha 1941 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1026,Sardinha 1942 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1027,Sardinha 1943 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1028,Sardinha 1944 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,4,1029,Sardinha 1945 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1030,Sardinha 1946 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1031,Sardinha 1947 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1032,Sardinha 1948 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1033,Sardinha 1949 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1034,Sardinha 1950 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,4,1035,Sardinha 1951 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,4,1036,Sardinha 1952 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1037,Sardinha 1953 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,4,1038,Sardinha 1954 (Timeless),Sardinhas Intemporais,18,162.0
2022,5,4,1039,Sardinha 1955 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,4,1040,Sardinha 1956 (Timeless),Sardinhas Intemporais,17,153.0
2022,5,4,1041,Sardinha 1957 (Timeless),Sardinhas Intemporais,16,144.0
2022,5,4,1042,Sardinha 1958 (Timeless),Sardinhas Intemporais,12,108.0
2022,5,4,1043,Sardinha 1959 (Timeless),Sardinhas Intemporais,15,135.0
2022,5,4,1044,Sardinha 1960 (Timeless),Sardinhas Intemporais,9,81.0
2022,5,4,1045,Sardinha 1961 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,4,1046,Sardinha 1962 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,4,1047,Sardinha 1963 (Timeless),Sardinhas Intemporais,9,81.0
2022,5,4,1048,Sardinha 1964 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,4,1049,Sardinha 1965 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,4,1050,Sardinha 1966 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,4,1051,Sardinha 1967 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,4,1052,Sardinha 1968 (Timeless),Sardinhas Intemporais,13,117.0
2022,5,4,1053,Sardinha 1969 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1054,Sardinha 1970 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,4,1055,Sardinha 1971 (Timeless),Sardinhas Intemporais,14,126.0
2022,5,4,1056,Sardinha 1972 (Timeless),Sardinhas Intemporais,14,126.0
2022,5,4,1057,Sardinha 1973 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,4,1058,Sardinha 1974 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1059,Sardinha 1975 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1060,Sardinha 1976 (Timeless),Sardinhas Intemporais,11,99.0
2022,5,4,1061,Sardinha 1977 (Timeless),Sardinhas Intemporais,15,135.0
2022,5,4,1062,Sardinha 1978 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,4,1063,Sardinha 1979 (Timeless),Sardinhas Intemporais,12,108.0
2022,5,4,1064,Sardinha 1980 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,4,1065,Sardinha 1981 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1066,Sardinha 1982 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,4,1067,Sardinha 1983 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1068,Sardinha 1984 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,4,1069,Sardinha 1985 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1070,Sardinha 1986 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1071,Sardinha 1987 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,4,1072,Sardinha 1988 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,4,1073,Sardinha 1989 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1074,Sardinha 1990 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,4,1075,Sardinha 1991 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,4,1076,Sardinha 1992 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1077,Sardinha 1993 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1078,Sardinha 1994 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,4,1079,Sardinha 1995 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1080,Sardinha 1996 (Timeless),Sardinhas Intemporais,11,99.0
2022,5,4,1081,Sardinha 1997 (Timeless),Sardinhas Intemporais,7,63.0
2022,5,4,1082,Sardinha 1998 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,4,1083,Sardinha 1999 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,4,1084,Sardinha 2000 (Timeless),Sardinhas Intemporais,11,99.0
2022,5,4,1085,Sardinha 2001 (Timeless),Sardinhas Intemporais,12,108.0
2022,5,4,1086,Sardinha 2002 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,4,1087,Sardinha 2003 (Timeless),Sardinhas Intemporais,9,81.0
2022,5,4,1088,Sardinha 2004 (Timeless),Sardinhas Intemporais,8,72.0
2022,5,4,1089,Sardinha 2005 (Timeless),Sardinhas Intemporais,5,45.0
2022,5,4,1091,Sardinha 2007 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,4,1092,Sardinha 2008 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,4,1093,Sardinha 2009 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1094,Sardinha 2010 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1095,Sardinha 2011 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1096,Sardinha 2012 (Timeless),Sardinhas Intemporais,2,18.0
2022,5,4,1097,Sardinha 2013 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1099,Sardinha 2015 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1100,Sardinha 2016 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,4,1101,Sardinha 2017 (Timeless),Sardinhas Intemporais,3,27.0
2022,5,4,1102,Sardinha 2018 (Timeless),Sardinhas Intemporais,4,36.0
2022,5,4,1103,Sardinha 2019 (Timeless),Sardinhas Intemporais,1,9.0
2022,5,4,1104,Sardinha 2020 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,4,1105,Sardinha 2021 (Timeless),Sardinhas Intemporais,6,54.0
2022,5,4,1106,Sardinha 2022 (Timeless),Sardinhas Intemporais,12,108.0
2022,5,4,1107,Sardinha 2023 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,4,1108,Sardinha 2024 (Timeless),Sardinhas Intemporais,14,126.0
2022,5,4,1109,Sardinha 2025 (Timeless),Sardinhas Intemporais,10,90.0
2022,5,4,1110,Sardinha 2026 (Timeless),Sardinhas Intemporais,22,198.0
2022,5,4,1111,Sardinha s/ pele e espinha em Azeite Virgem,Sardinhas,440,6600.0
2022,5,4,1112,Petinga,Sardinhas,6,47.4
2022,5,4,1113,Sardinhas com Pimentos,Sardinhas,110,1078.0
2022,5,4,1114,Sardinhas Fumadas Picantes,Sardinhas,97,950.6
2022,5,4,1115,Sardinhas com Limao,Sardinhas,97,950.6
2022,5,4,1116,Sardinhas em Molho de Tomate,Sardinhas,91,891.8
2022,5,4,1117,Sardinhas com Mostarda,Sardinhas,60,684.0
2022,5,4,1118,Sardinha com Ketchup,Sardinhas,5,50.0
2022,5,4,1119,Sardinha com Algas em Azeite Virgem Extra,Sardinhas,8,102.4
2022,5,4,1120,Millesime,Sardinhas,1,43.3
2022,5,4,1121,Lingote,Sardinhas,20,440.0
2022,5,4,1122,Sardinha ao Natural,Sardinhas,16,112.0
2022,5,4,1123,Anchovas,Sardinhas,42,403.2
2022,5,4,1124,Sardinha c/ Azeitonas Recheadas | Lisboa,Sardinha Azeitonas (Cidades),94,1222.0
2022,5,4,1125,Sardinha c/ Azeitonas Recheadas | Porto,Sardinha Azeitonas (Cidades),9,117.0
2022,5,4,1126,Sardinha c/ Azeitonas Recheadas | Sintra,Sardinha Azeitonas (Cidades),16,208.0
2022,5,4,1127,Sardinha c/ Azeitonas Recheadas | Cascais,Sardinha Azeitonas (Cidades),5,65.0
2022,5,4,1128,Sardinha c/ Azeitonas Recheadas | Obidos,Sardinha Azeitonas (Cidades),3,39.0
2022,5,4,1129,Sardinha c/ Azeitonas Recheadas | Evora,Sardinha Azeitonas (Cidades),7,91.0
2022,5,4,1130,Sardinha c/ Azeitonas Recheadas | Coimbra,Sardinha Azeitonas (Cidades),6,78.0
2022,5,4,1131,Sardinha c/ Azeitonas Recheadas | Aveiro,Sardinha Azeitonas (Cidades),7,91.0
2022,5,4,1132,Sardinha c/ Azeitonas Recheadas | Algarve,Sardinha Azeitonas (Cidades),6,78.0
2022,5,4,1133,Sardinha c/ Azeitonas Recheadas | Madeira,Sardinha Azeitonas (Cidades),2,26.0
2022,5,4,1134,Sardinha c/ Azeitonas Recheadas | Acores,Sardinha Azeitonas (Cidades),11,143.0
2022,5,4,1135,Carapau em Azeite Virgem Extra,Outros Peixes e Mariscos,12,72.0
2022,5,4,1136,Mexilhoes Fumados em Azeite,Outros Peixes e Mariscos,78,608.4
2022,5,4,1137,Atum em Azeite,Outros Peixes e Mariscos,78,694.2
2022,5,4,1138,Filetes com Mostarda,Outros Peixes e Mariscos,30,348.0
2022,5,4,1139,Filetes de Cavala em Azeite,Outros Peixes e Mariscos,48,446.4
2022,5,4,1140,Truta Fumada em Azeite,Outros Peixes e Mariscos,25,242.5
2022,5,4,1141,Lulas em Molho Guisado,Outros Peixes e Mariscos,12,117.6
2022,5,4,1142,Agulha Picante em Escabeche,Outros Peixes e Mariscos,11,116.6
2022,5,4,1143,Agulha Picante em Azeite Virgem Extra,Outros Peixes e Mariscos,11,112.2
